word,count
kidnap,4
kidney,10
kids,561
kids',8
kids's,9
kih,1
kika,1
kiki,5
kikikikiki,1
kill,64
killed,52
killer,1
killing,8
kills,2
kiln,1
kimono,2
kind,2260
kind's,1
kinda,329
kinder,1
kindergarten,51
kindergarten's,1
kindling,4
kindly,4
kindness,3
kinds,215
kinduv,7
king,168
king's,9
kingdom,34
kingdoms,1
kings,13
kinks,4
kiss,809
kissed,68
kisser,5
kisses,100
kissie,2
kissin,1
kissing,103
kissings,1
kissy,18
kit,21
kitch,1
kitchen,673
kitchen's,2
kitchens,1
kite,54
kites,8
kits,2
kitt,1
kitten,157
kittens,90
kitties,30
kitties',1
kitty,871
kitty's,60
kittycat,3
kittys,21
kiwi,6
kiwi's,1
kiwis,2
kiyou,1
kkinduv,1
klack,1
klang,2
kleenex,40
klick,1
klunk,12
klunked,1
klutzy,2
kn,1
knack,2
knackwurst,1
knapsack,1
knave,1
knaves,5
knead,12
kneading,1
knee,122
kneed,1
kneel,3
kneeling,7
knees,70
knelt,3
knew,339
knick,2
knife,169
knifes,1
knight,13
knight's,1
knights,10
knit,4
knitted,2
knitting,5
knittings,4
knives,26
knob,36
knobs,4
knock,274
knocked,147
knocker,2
knocking,37
knockknock,21
knocks,25
knot,49
knot's,1
knots,14
knotted,1
knotting,1
know,11998
knowed,1
knowhow,1
knowing,9
knowledge,1
known,18
knows,169
knuckle,3
knucklehead,5
knuckles,2
ko,1
koa,7
koala,108
koala's,2
koalas,17
kock,1
koko,1
kokowk,8
kolea,1
konnichiwa,3
koo,2
koodle,1
kook,1
kookaburra,10
kookai,2
kookook,1
kool,5
koolaid,109
koosh,6
koow,1
kooz,2
korean,1
kosher,1
krite,5
ks,2
ksh,2
kuck,1
kuh,6
kully,8
kum,3
kumbayah,5
kumungous,2
kungfu,1
kup,1
kurpa,1
kush,11
kuz,1
kwuck,1
ky,2
kyou,1
kyv,1
l,195
la,157
laa,14
lab,10
label,9
labeled,1
labelled,2
labels,2
labi,1
labor,2
laboratory,1
labored,3
lace,3
laces,1
lack,2
lacked,1
lad,1
lada,1
ladas,2
ladder,98
ladder's,1
ladders,6
laddie,1
laden,2
ladies,40
ladladl,1
ladle,2
lady,376
lady's,22
ladybug,88
ladybug's,2
ladybugs,43
ladys,3
lagoon,2
lah,1
lahdu,1
lai,1
laid,31
lailai,1
lainai,1
lair,6
laka,2
lake,31
lakes,7
laking,1
lala,2
lalala,11
lalalala,1
lalalight,5
lalight,7
lamb,126
lamb's,8
lambie,2
lambs,15
lament,2
lamp,47
lamplight,1
lamppost,5
lamps,8
land,172
landed,168
landing,28
landlady,2
landlord,1
lands,27
landscape,1
lane,11
lanes,3
language,31
languages,3
lantern,6
lanterns,1
lap,261
lapel,1
lapels,2
laps,2
lard,1
large,96
larger,12
largest,42
lark,3
lark's,1
larks,3
larry,1
lasagna,13
lasagne,2
lashes,2
lasso,8
lassos,1
last,1297
lasted,2
lasts,2
lat,1
lata,2
latch,14
latches,1
late,242
lately,50
later,898
latest,6
lather,1
latin,2
laugh,106
laughed,86
laughing,227
laughs,18
laughter,4
launch,1
launched,1
launching,1
laundromat,8
laundry,76
lava,2
lavender,1
lavender's,2
law,46
law's,1
lawn,38
lawnmower,9
lawnmowers,1
laws,1
lawyer,3
lay,301
layed,1
layer,8
layers,1
laying,41
layla,2
lays,7
lazy,33
lazybones,1
le,4
lead,6
leader,11
leaders,1
leading,2
leads,11
leaf,610
leafs,2
leafy,7
league,3
leak,3
leakage,1
leaked,1
leaking,7
leaks,1
lean,33
leaned,11
leaning,15
leans,3
leap,12
leaped,4
leapfrog,7
leaping,7
leaps,7
leapt,5
learn,262
learned,73
learning,53
learns,4
learnt,1
leash,10
leashes,1
least,104
leather,7
leather's,1
leave,1102
leaves,295
leaving,72
lectured,1
led,27
ledge,10
lee,2
leetle,1
left,598
leftover,2
leftovers,6
leg,296
leg's,1
legal,1
legan,1
legendary,1
legged,15
legging,1
legging's,1
leggings,3
leggo,2
lego,82
legos,105
legs,346
leh,1
lei,3
leme,2
lemee,1
lemme,385
lemmee,9
lemon,83
lemonade,53
lemonade's,1
lemons,15
lemur,1
lemurs,3
lenana,1
lending,2
lends,1
length,4
lens,10
lenses,1
lentils,1
leopard,31
leopard's,2
leopards,8
leotard,5
leotards,5
less,33
lessbetoil,1
lessee,1
lesson,37
lessons,18
let,4136
let's,6401
letcha,1
lethargy,1
lets,57
letter,448
letter's,17
letters,275
letting,34
lettuce,130
level,18
levels,1
lever,8
levey,1
li,7
liable,1
liar,7
liberated,1
liberty,8
librarian,3
librarians,2
library,194
library's,5
license,12
lick,87
licked,18
lickety,3
licking,24
licks,6
licorice,8
lid,74
lid's,2
lidded,1
lids,7
lie,149
lied,10
lieing,1
lies,8
lif,2
life,102
life's,3
lifeguard,1
lifeless,1
lifesaver,1
lifesavers,1
lifetime,3
lift,137
lifted,20
lifter,1
lifting,9
lifts,10
light,969
light's,8
lightbulb,3
lightbulbs,1
lighted,1
lighten,2
lightening,8
lightens,1
lighter,19
lightest,3
lighthouse,9
lighthouses,1
lighting,6
lightly,9
lightning,18
lightninged,1
lights,188
lightweight,1
likable,1
like,17026
liked,186
likely,6
likeness,1
likes,567
likety,2
likey,1
liking,11
lil,379
lilac,4
lilacs,8
lilies,1
lily,28
lily's,2
lima,2
limb,1
lime,9
limes,2
limit,6
limited,2
limits,2
limousine,2
limp,1
limpet,2
limping,3
lin,1
lina,1
line,248
line's,1
lined,17
linen,4
liner,3
liners,1
lines,78
lineup,1
ling,5
linger,1
lingered,1
linin',1
lining,4
link,2
linked,1
linking,1
links,1
linoleum,3
lint,2
lioah,1
lion,408
lion's,23
lioness,5
lionesses,1
lions,63
lip,22
lipper,3
lips,63
lipstick,25
lipstick's,2
liquid,14
liquids,6
liquor,1
list,80
listen,613
listened,29
listener,2
listening,109
listens,13
listing,1
lists,2
lit,19
literally,18
literature,2
litt,1
litter,1
littered,3
little,9584
littler,14
littlest,11
live,699
lived,140
lively,3
liver,15
livers,1
lives,334
livid,1
living,335
livingroom,3
liz,3
lizard,49
lizard's,3
lizards,17
lizardy,1
lizzes,2
lla,1
llama,27
llamas,4
llil,1
lo,7
load,70
loaded,10
loader,14
loading,11
loads,12
loaf,18
loan,4
loaves,1
lobby,1
lobster,113
lobster's,3
lobsters,19
local,3
located,1
lock,57
locked,50
locker,2
lockers,1
locket,1
locking,8
locks,7
locomoive,1
locomotion,1
locomotive,10
locust,3
lodged,1
lofty,2
log,33
logan,1
logging,6
loggy,1
logic,2
logical,3
logo,5
logs,49
lola,1
loliloli,1
lollie,19
lollies,4
lollipop,212
lollipops,15
lollis,2
lolly,9
lonely,40
lonesome,1
loney,1
long,1359
longer,161
longest,10
longevity,1
longing,2
longs,1
loo,6
looey,1
look,11319
lookay,1
looked,506
lookee,10
looki,1
lookin,5
lookin',2
looking,1179
lookit,116
lookitchou,1
lookout,3
looks,2206
loom,1
loon,7
loon's,1
loons,1
loony,2
loop,27
looped,1
looper,1
loops,1
loopy,2
loose,45
loosen,6
loosened,1
looser,1
loosin,1
lop,1
lopsided,7
lord,28
lordylordy,2
lose,182
loser,2
loses,4
losing,39
loss,1
lost,384
lot,978
lot's,5
lota,2
lotion,9
loto,1
lots,583
lotsa,6
lotta,41
lotuh,1
lotus,1
lou,1
loud,237
louder,65
loudest,3
loudly,5
loudspeaker,2
lounge,5
lounging,1
loura,4
loused,1
lousy,6
lovable,3
love,1216
love's,5
loved,89
loveliest,2
lovely,137
lover,5
loves,298
lovey,4
loveyou,4
loving,8
lovins,4
low,69
lowa,5
lower,16
lowered,4
lowering,4
lowest,3
lowly,12
lox,1
loxy,11
loyal,5
lu,1
lucid,1
luck,61
lucka,2
luckiest,3
luckily,23
lucky,129
ludicrous,1
lug,9
luggage,9
lugging,5
luh,23
lullabies,4
lullaby,6
lullabye,1
lulu,1
lumber,11
lumberjack,2
lump,15
lumped,1
lumpkins,1
lumpky,1
lumps,7
lumpy,11
lunar,3
lunch,705
lunchbox,17
lunchboxes,1
lunches,6
lunchroom,1
lunchtime,11
lung,1
lunged,1
lungs,3
lups,1
lurch,8
lurched,2
lurching,1
lursie,1
lute,1
lychee,2
lyin,1
lying,86
lynx,10
lyric,1
lyrics,2
m,224
m'kay,1
ma,24
ma's,1
maa,8
maam,16
mac,1
macaroni,161
macaroni's,4
macaronis,4
mache,9
machete,2
machine,141
machine's,4
machinery,1
machines,23
machini,1
macho,1
mack,1
mackerel,3
macrame,4
macrameing,1
mad,256
madam,7
maddening,1
made,1374
madly,1
madman,1
madness,1
mag,2
magazine,52
magazines,7
magenta,6
magic,210
magical,15
magically,5
magician,5
magicians,1
magicked,1
magn,1
magnegit,1
magnet,167
magnetic,28
magnetism,1
magnetized,7
magnets,94
magnificent,11
magnifies,1
magnifying,15
magooda,1
mah,12
mahee,1
maid,12
maiden,4
maids,3
mail,207
mailbox,42
mailed,3
mailing,6
maillot,1
mailman,49
mailman's,4
mailmen,3
mailtruck,6
main,14
mainland,2
mainly,2
maintain,1
maintenance,1
majestic,1
majesty,2
major,7
make,5615
maked,1
maker,36
maker's,1
makeri,1
makes,586
makeshift,1
maketuk,2
makeup,11
makin,4
making,1031
makky,1
mala,1
malarkey,1
male,33
malfunction,1
mall,67
mall's,1
mallet,5
mallets,4
malous,1
mam,5
mama,185
mama'll,1
mama's,25
mamas,4
mamatext,1
mambo,1
mamma,33
mamma's,1
mammal,16
mammals,35
mammoth,19
mammoths,3
mamodge,1
man,774
man'll,1
man's,41
mana,1
manage,10
managed,7
management,1
manager,22
managers,1
manana,3
manantee,1
manatae,2
manatee,31
mandarin,1
mandatory,2
mandolin,1
mandrill,5
mands,6
mane,13
maney,1
mangany,1
mangi,2
mango,9
mangos,18
mani,5
maniac,5
maniacal,1
manic,1
manicure,1
manifest,1
manner,2
manners,18
manny,1
manor,1
mans,3
mansion,2
manta,3
mantee,2
mantis,2
mantises,2
mantle,2
manual,1
manufacture,1
manuminy,1
manure,1
many,1382
many's,2
map,130
map's,1
maple,32
maps,6
mar,1
maraca,2
maraca's,1
maracas,13
marathon,5
marathoners,1
marble,45
marbleized,1
marbles,42
march,18
marched,5
marches,1
marching,12
margarine,2
margie,1
marigold,4
marigolds,3
marinade,2
marine,1
marines,1
marjorie,1
mark,84
marked,8
marker,18
markers,21
market,60
marketplace,1
markets,1
marking,3
markings,1
marks,33
marlin,2
marmalade,9
marmalade's,1
marmar's,1
marmot,2
marmots,1
maroon,1
marquee,1
marriage,2
married,69
marries,3
marry,40
marrying,2
marsh,13
marshmallow,18
marshmallows,27
marsupials,10
martian,1
marvelous,22
mary,2
mascot,1
mash,22
mashed,47
masher,4
mashing,1
mask,65
masked,1
masking,1
masks,5
mason,3
masquerade,1
mass,8
massage,13
massaging,5
masses,1
massive,3
masta,1
master,14
master's,8
masterpiece,8
masters,2
mastodon,3
mat,179
matador,2
matata,1
match,194
matchbox,2
matched,6
matches,62
matching,51
matchmakers,2
matchmaking,1
mate,3
material,9
materials,2
matey,4
math,22
maties,1
matron,2
mats,6
matter,522
mattered,1
matters,4
mattress,29
mattresses,1
mature,2
mau,2
mauh,2
maw,1
max,1
maxi,1
may,672
maybe,2577
mayonnaise,22
mayor,1
mayor's,1
mayutkengee,1
maze,15
mazes,2
mazie,1
mbi,1
mbu,2
mbuh,1
mccookie,1
me,14001
mea,1
meadow,38
meadows,3
meal,72
meals,18
mealtime,5
mealtimes,2
mean,1454
meanchie,2
meanest,2
meanie,2
meanies,1
meaning,11
meaningfulness,1
meanings,1
means,344
meant,89
meantime,7
meanwhile,24
measles,7
measly,1
measure,88
measured,7
measurement,1
measurements,2
measurer,1
measures,2
measuring,40
meat,251
meat's,1
meatball,26
meatballs,30
meatless,1
meatloaf,1
meatmalls,1
mechanic,7
mechanical,2
mechanics,5
mechanism,3
med,1
medal,4
medical,5
medicine,197
medicines,1
medieval,1
medium,29
meemam,1
meeney,8
meenie,1
meerie,2
meerkat,2
mees,1
meet,245
meeting,40
meeting's,1
meetings,3
meets,3
mega,2
megablocks,4
megaphone,1
megula,1
meh,5
melon,16
melons,3
melt,36
melted,18
melting,23
melts,16
memba,1
member,17
members,4
membership,3
membership's,1
memeans,1
memem,2
memorable,2
memorial,3
memorize,2
memorized,4
memorizing,1
memory,43
men,195
men's,6
mena,2
menace,1
menamuni,1
mend,4
mended,2
mending,4
menorah,5
menorah's,1
mens,1
mentally,1
mention,11
mentioned,15
menu,4
meow,321
meowed,2
meowing,4
meowmeow,1
mer,4
merchant,3
merchant's,1
mercurochrome,1
mercury,4
mercy,4
mere,1
meringue,2
meringuey,1
merlot,2
mermaid,30
mermaid's,1
mermaids,1
merman,2
mermom,2
merpeople,1
merrily,20
merry,60
merrygoround,2
mesmerized,2
mess,354
message,43
messages,6
messed,28
messenger,6
messengers,1
messes,6
messing,9
messy,113
met,90
metabolism,1
metal,79
metallic,3
metals,3
meters,4
method,1
metty,1
mew,1
mey,2
mh,2
mhm,4025
mi,5
miaw,20
mic,20
mica,1
mice,170
micra,1
micriphone,1
micro,1
microbacteria,4
microbiology,2
micrometer,1
microphone,673
microphone's,10
microphoned,1
microphones,18
microscope,8
microwave,62
microwaved,2
mics,6
mid,1
middle,247
middle's,2
middles,2
middling,1
midget,1
midgets,2
midnight,18
midst,1
midtown,1
mieh,1
might,951
might've,11
mighta,2
mightier,1
mightiest,1
mighty,12
migration,2
mih,5
mihama,2
mikado,1
mike,31
mike's,2
miker,1
mikes,1
mikey,1
mikkiy,1
mildewy,1
mildly,1
mile,7
miles,20
military,3
milk,1477
milk'll,1
milk's,5
milkaroni,2
milked,2
milkie,1
milking,5
milkman,1
milks,1
milkshake,23
milkshakes,2
milky,2
mill,17
miller,16
millet,3
million,33
millionaire,2
millions,109
mim,1
mime,1
mimi,18
min,2
mina,1
minamina,2
mincemeat,2
mind,221
minded,2
minding,9
minds,6
mine,614
mine's,32
miner,2
mineral,2
mines,6
minestrone,1
minh,1
mini,8
miniature,2
minibus,1
minie,8
minimal,2
minimum,6
mining,3
miniskirt,2
minivan,9
minivan's,1
mink,3
minnows,2
mint,2
mints,2
minty,2
minus,4
minute,1382
minutes,374
miny,1
mira,1
miracle,13
miracles,1
mirror,224
mirror's,2
mirrors,6
misbehaving,1
mischief,12
mischievous,3
miserable,9
mishmosh,2
miso,1
misplaced,1
miss,216
missed,214
misses,11
misshapen,1
missile,5
missin,2
missing,216
mission,5
mississ,1
missus,28
missy,4
mist,3
mistake,64
mistaken,4
mistakes,8
mister,64
mistress,12
misty,2
misunderstanding,1
misunderstood,1
mites,1
mithing,1
mitt,4
mitten,14
mittens,53
mix,203
mixa,4
mixed,84
mixer,80
mixer's,1
mixers,1
mixes,4
mixing,71
mixit,1
mixture,4
mixup,1
mkay,139
mm,3137
mm's,1
mmdah,1
mmkay,1
mmmm,2
mmnumnnnumma,1
mms,1
mmummies,1
mmummy,3
mna,1
mo,8
moah,1
moan,3
moaned,6
moaning,2
moans,1
mob,1
mobile,20
moccasins,1
mock,1
mocking,2
model,12
modern,10
modest,2
modesty,1
modifying,1
moist,4
moister,2
moisture,2
moisturize,1
moisturized,1
moisturizer,3
moisturizing,2
moisty,1
molars,4
molasses,5
mold,13
molding,4
molds,3
moldy,1
mole,9
molecules,1
moles,1
moley,1
mollusks,1
moly,11
mom,405
mom'll,2
mom's,22
moment,80
moments,8
momma,68
momma's,10
mommas,3
mommies,44
mommy,1699
mommy'll,19
mommy's,415
mommys,4
mompsy,2
moms,2
mon,6
monarch,2
monday,2
money,488
money'll,2
money's,8
moneys,2
monitor,2
monk,1
monkey,442
monkey'll,1
monkey's,28
monkeys,66
monkies,1
monkkey,1
monks,9
monorail,2
monskue,1
monskues,1
monster,219
monster's,8
monsters,44
monstrously,3
month,60
months,143
monument,1
moo,209
mood,36
moodlekimoo,1
moods,1
moody,1
mooing,1
moom,1
moomilk,23
moon,1210
moon's,2
moonie,5
moonlight,10
moonlit,3
moonmen,1
moons,14
mooooooo,1
mooooooooo,1
moooooooooooo,1
moor,1
moos,1
moose,66
mooses,2
moosh,10
mooshing,3
mooshth,1
mooshy,7
moosth,2
moosy,1
mooth,2
mooze,2
moozer,1
moozers,1
mop,47
moped,1
moping,1
mopping,2
mops,1
moral,1
morbid,3
mordop,1
more,4949
mores,1
morn,3
mornin,1
morning,1249
morning's,2
mornings,4
morphing,1
morsel,2
mortar,1
moshe,1
mosquito,23
mosquito's,3
mosquitoes,10
mosquitos,5
moss,1
mossy,1
most,231
mostest,1
mostly,28
motel,2
moth,9
mother,896
mother's,126
mothered,4
mothers,21
moths,8
motif,1
motions,1
motor,87
motor's,1
motorbike,3
motorbikes,1
motorboat,1
motorcycle,130
motorcycles,21
motorcyclist,1
motormouth,1
motors,4
mott,1
motto,1
mou,2
mouf,1
mouh,1
mould,2
mount,4
mountain,106
mountains,24
mountainside,1
mountaintop,2
mourn,1
mournful,1
mourning,6
mouse,326
mouse's,6
mouses,11
mousie,8
mousse,14
moustache,23
mouth,1439
mouth's,6
mouthful,16
mouths,28
movable,1
move,769
moved,87
movement,5
movements,3
mover,2
movers,2
moves,50
movie,290
movie's,6
moviecast,2
moviecaster,1
moviecasters,1
movies,68
moving,208
mow,16
mowed,6
mower,15
mowing,29
mownie,1
mows,1
mowshi,1
mozzarella,2
ms,8
mu,6
mua,6
muah,64
much,1825
mucha,2
muck,15
mucky,2
mucus,2
mud,185
muddle,1
muddy,15
mudge,1
muff,2
muffin,42
muffins,36
muffled,3
muffs,4
mug,13
muggle,2
muggy,1
mugs,1
muh,13
muhnee,1
muhoh,1
muhuh,1
mukky,1
mulberries,2
mulberry,6
mulch,1
mule,11
mull,1
multicolored,6
multigrain,3
multivitamins,1
mum,12
mumana,3
mumba,1
mumble,3
mumbling,5
mumma's,1
mummie,6
mummie's,2
mummies,1
mummum,1
mummy,8
mummy's,2
mumps,3
munch,18
munches,2
munchies,2
munching,8
munchkin,2
munchy,1
mung,2
munga,4
mungani,4
mungi,5
mungity,1
mungu,1
munsister,2
muppet,1
muppets,3
murder,9
murdered,2
murdering,1
murmur,1
murmured,7
muscle,17
muscles,35
mused,2
museum,164
museums,12
mush,33
mushed,7
mushiest,1
mushing,2
mushroom,37
mushrooms,39
mushth,2
mushy,30
music,331
musical,22
musician,1
musicians,2
musk,1
musketeer,9
muss,1
mussels,3
must,901
must've,36
musta,2
mustache,67
mustaches,1
mustard,34
mustardy,1
musth,43
mustn't,13
mutant,1
mute,2
muth,2
mutha,1
mutsa,1
muttered,4
muttering,2
mutts,2
mutual,3
muwah,2
muzzle,15
muzzles,2
mwah,15
mwuh,48
my,7554
mya,2
myep,1
myself,164
mysteries,1
mysterious,11
mystery,9
myth,1
mythical,1
n,277
n',12
na,26
na-na,1
naa,1
nabble,1
nachos,1
nack,1
naddy,1
nah,96
nai,3
nail,62
nail's,2
nailing,1
nails,51
nainai,3
naked,74
namaste,1
name,2200
name's,45
named,170
names,178
naming,4
nan,3
nana,32
nana's,4
nanan,1
nanana,2
nananana,1
nanapkin,3
nanas,1
nani,1
nanny,2
nanoo,2
nanoonoo,1
nao,3
naoo,1
nap,460
nape,3
napkin,136
napkin's,3
napkins,42
napped,2
napper,1
nappie,3
nappies,3
napping,6
naps,12
naptime,4
narrow,30
narrows,1
narwhal,4
narwhals,1
nasals,1
nash,2
nasties,1
nasty,29
nation,4
nation's,2
national,5
native,2
natives,1
nativity,6
natural,16
naturally,5
nature,7
natured,3
naturedly,1
naugh,1
naughty,90
navy,18
naw,15
nay,7
naynay,1
naz,2
ndaroma,7
ne,6
near,294
nearby,26
nearer,2
nearest,34
nearly,20
neat,374
neater,2
neatest,3
neath,1
neatie,1
neatly,6
neato,13
nebulous,1
necessarily,13
necessary,5
necessities,2
neck,329
neck's,2
necked,2
necklace,103
necklaces,5
necks,15
necktie,4
nectar,11
nectarine,2
nectarines,2
nedi,1
nee,4
need,2646
needed,67
needing,1
needjou,1
needle,25
needlepoint,1
needles,6
needless,2
needn't,1
needs,449
neek,3
neenee,1
negative,4
negatives,1
negotiate,2
negros,1
neh,2
neigh,54
neighbor,22
neighbor's,6
neighborhood,26
neighbors,11
neighbors',1
neighbors's,1
neighh,1
neighhh,1
neighing,1
neither,37
nephew,15
nephew's,2
nephews,1
nephews',1
nerd,1
nere,1
nerve,5
nerves,2
nervous,40
nervously,1
neshka,3
nest,120
nestled,3
nests,10
net,34
netherphone,1
nets,2
netting,1
network,2
networks,1
neurotic,2
neutral,1
neva,1
never,955
new,1481
newborn,14
newer,2
newest,3
newly,1
newlyweds,1
news,102
news'll,1
newscaster,1
newscasters,1
newscasts,1
newsletter,2
newspaper,41
newspapers,8
newsprint,1
newt,12
newton,1
newts,1
next,1764
nexta,2
nggo,3
ngo,1
ngwashiraga,7
nha,1
ni,4
nib,1
nibble,44
nibbled,180
nibbles,8
nibbling,9
nice,3465
nicely,57
nicer,17
nicest,5
niches,1
nick,4
nicked,1
nickel,69
nickels,8
nickle,5
nickname,6
nicknamed,1
nicknames,1
nie,5
niece,11
niece's,1
nieces,1
nifty,11
nigh,1
night,1704
night's,26
nightgown,5
nightie,6
nightmare,20
nightmare's,1
